,Name,Id,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6806,At Your Best (You Are Love),4lRrk574qIHpoEEKC1zuam,1994,0.626,0.441,9,-10.637,0,0.0308,0.761,0.0138,0.0685,0.563,78.094
6807,Where Did You Sleep Last Night,551qy5vUgrUfEUc4dCNfht,1994,0.573,0.59,3,-8.43,1,0.0557,0.667,0.000397,0.691,0.364,108.789
6808,"Clair de Lune, L. 32",5u5aVJKjSMJr4zesMPz7bL,1994,0.335,0.00532,1,-31.646,1,0.0376,0.994,0.912,0.0621,0.0397,65.832
6809,Down On The Farm,65N3RYCN1DgfY0Zcv5k9kr,1994,0.721,0.735,5,-11.849,0,0.0284,0.115,0.0,0.0499,0.961,127.575
6810,Lake Of Fire,4UJmPSJsBsIR1U0N79BU1g,1994,0.541,0.618,1,-9.652,0,0.179,0.277,4.02e-05,0.413,0.68,145.464
6811,"Baby, I Love Your Way",1Rvl8qsKJurfFTyWLBI9ib,1994,0.651,0.747,1,-7.269,0,0.0699,0.0528,0.0,0.207,0.776,147.518
6812,No Excuses,4PtZE0h5oyPhCtPjg3NeYQ,1994,0.527,0.838,3,-6.013,1,0.0323,0.0206,0.00062,0.07,0.721,117.454
6813,Better Man,2B98ljvzqpCVgt5reTHq28,1994,0.445,0.671,2,-7.937,1,0.0387,0.165,1.56e-05,0.0791,0.267,125.712
6814,Don't Take The Girl,2wmEryA2YLaFwFvA63n3O2,1994,0.439,0.454,0,-8.669,1,0.0308,0.279,0.0,0.123,0.354,204.263
6815,I'll Stand by You,3Nf8oGn1okobzjDcFCvT6n,1994,0.438,0.606,7,-6.549,1,0.0305,0.3,4.49e-06,0.0754,0.266,133.822
6816,N.Y. State of Mind,5zwz05jkQVT68CjUpPwFZe,1994,0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099
6817,Smooth Operator - Single Version,1Hv1VTm8zeOeybub15mA2R,1994,0.734,0.58,9,-6.619,0,0.0321,0.238,0.0006,0.0298,0.962,119.336
6818,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",5E8yddtSG3sH4hw2SfwcgW,1994,0.306,0.132,5,-19.31,1,0.0538,0.787,0.0,0.57,0.473,78.46
6819,I Wanna Be Down,6N9uyMZf9pbNOuomveWscp,1994,0.703,0.469,11,-6.515,0,0.0415,0.177,0.0,0.726,0.661,86.038
6820,Vasoline - 2019 Remaster,4fjsOdrWMaKf70x21h5XbX,1994,0.295,0.977,10,-7.086,1,0.088,0.00147,0.000187,0.0887,0.353,168.672
6821,My Name Is Jonas,4nzyOwogJuWn1s6QuGFZ6w,1994,0.295,0.94,11,-5.247,1,0.0449,0.00021,0.00106,0.276,0.58,186.186
6822,Blind,1pr9TZGOXeJUggIal1Wq3R,1994,0.283,0.891,2,-8.165,1,0.178,0.00678,0.0038,0.159,0.226,92.049
6823,Just a Friend,3yNVfRQlUPViUh8O2V9SQn,1994,0.862,0.663,0,-9.004,1,0.21,0.12,0.0,0.318,0.837,85.308
6824,I Alone,3LpnzPxkMI6XS4JCbhNeek,1994,0.396,0.817,6,-7.282,1,0.045,0.00228,0.00417,0.372,0.0992,90.264
6825,Foe Tha Love of $,1muLq1kBLWIT3pmNC2xl0g,1994,0.772,0.695,7,-8.013,1,0.0735,0.00295,0.0,0.427,0.643,137.868
6826,Here Comes The Hotstepper - Heartical Mix,3DWS2ZgcoQgfFm7uEnzYMI,1994,0.888,0.462,7,-8.615,1,0.205,0.0159,0.000218,0.301,0.435,100.352
6827,Suicidal Thoughts - 2005 Remaster,00t7QTffOR3SA3L1BvSQVq,1994,0.604,0.501,5,-10.171,0,0.425,0.466,9.09e-06,0.091,0.0956,78.61
6828,Fotos Y Recuerdos,0kQOWm8vYnQEb2gVWITaAA,1994,0.515,0.522,3,-12.098,1,0.0333,0.651,0.0,0.0509,0.926,179.692
6829,Lovely Day,0ACACkoHUwgfgY5CxVIL4N,1994,0.694,0.565,9,-12.583,1,0.0345,0.194,0.000172,0.0806,0.692,97.938
6830,Go Rest High On That Mountain,7C04W8ooqQD3vWKUSzeYnz,1994,0.325,0.143,2,-12.218,1,0.033,0.469,0.000221,0.101,0.179,110.823
6831,I Second That Emotion,6Hd8mrDwBQ8rLo70FwFG5C,1994,0.711,0.663,2,-9.262,1,0.0308,0.26,1.23e-06,0.0291,0.896,96.812
6832,Mary Jane (All Night Long),2zwmugV2IbUwKq5JgOWEpv,1994,0.784,0.298,5,-9.56,0,0.0542,0.125,3.19e-05,0.0678,0.846,87.172
6833,N.Y. State of Mind,0trHOzAhNpGCsGBEu7dOJo,1994,0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099
6834,Send Me On My Way,6XK6Zw6JkFsHXzAcMWNiIr,1994,0.5,0.704,0,-8.797,1,0.0695,0.125,1.79e-05,0.138,0.722,119.463
6835,Always,2RChe0r2cMoyOvuKobZy44,1994,0.383,0.659,4,-5.558,1,0.0312,0.117,0.0,0.0778,0.327,140.795
6836,Soulshine,7a014uMHF3nlqzXCxV551C,1994,0.476,0.556,10,-6.501,1,0.0274,0.125,0.0117,0.0898,0.559,135.624
6837,Feel the Pain,28c4nfBHdb3xviamRCEsIe,1994,0.34,0.804,0,-8.355,1,0.0516,0.00331,0.0191,0.0727,0.854,131.5
6838,La Mesa Del Rincón,1FrXO0TFnw6g0ygHxhiZ3p,1994,0.808,0.529,5,-10.719,0,0.0426,0.321,0.00124,0.252,0.967,113.583
6839,"You're The First, The Last, My Everything - Edit",3rqXP37YkEnizabzjM7uIu,1994,0.631,0.59,5,-12.138,1,0.0297,0.00367,0.00299,0.0537,0.927,130.145
6840,I'm Broken,2M5WTwqnkyz7bW6P1CiD6q,1994,0.419,0.878,7,-6.352,1,0.0553,0.000594,0.559,0.139,0.666,147.385
6841,I Swear,4WUnM4KNZ0kjp0CUeoyOnS,1994,0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.207
6842,La Media Vuelta,1lKI9y1DL6QnYTZguVmACX,1994,0.631,0.683,7,-8.788,1,0.0344,0.291,0.0,0.0994,0.708,97.959
6843,On Bended Knee,7MYmo0JJJDmu4MZTSAF9y3,1994,0.631,0.516,8,-8.225,1,0.0353,0.413,0.0,0.115,0.18,116.654
6844,Hurt,1lo9k4PrxFd5Np4cAxXoKo,1994,0.49,0.158,9,-18.148,1,0.04,0.773,0.0227,0.121,0.0826,79.833
6845,Zombie,7EZC6E7UjZe63f1jRmkWxt,1994,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915
6846,All Over You,0sqE6XPi9VAaWl5NxDyMQK,1994,0.32,0.835,1,-5.902,1,0.0572,0.00463,1.06e-06,0.294,0.352,132.105
6847,I Swear,7wIaLkbQzG6HMnE28etnif,1994,0.628,0.496,1,-7.103,1,0.0233,0.242,1.2e-05,0.147,0.266,85.523
6848,La vie en rose - Single Version,3yYfoYGVpriV4fG9L1ogsD,1994,0.558,0.123,0,-10.396,1,0.0525,0.809,0.00121,0.0916,0.341,70.16
6849,I Stay Away,6HnZsLUDrG3HTSbh8sq2u3,1994,0.174,0.781,6,-7.066,1,0.0406,0.0452,0.00346,0.0822,0.276,81.37
6850,Bring The Pain,3F3R4uyTMkX9jRCEVVmdz6,1994,0.835,0.456,6,-10.195,0,0.266,0.38,0.00359,0.16,0.224,101.889
6851,All Night Long,7iyjZ4paFWpTrJJenM0yZb,1994,0.796,0.431,7,-10.3,1,0.214,0.171,0.00811,0.0894,0.667,94.875
6852,The World Is Yours,7G3lxTsMfSx4yarMkfgnTC,1994,0.678,0.794,10,-6.186,0,0.14,0.274,1.68e-06,0.124,0.54,87.374
6853,Afuera,3pJfnBjO3kjudEchcPEDxS,1994,0.487,0.553,6,-11.197,0,0.0425,0.209,2.81e-05,0.0992,0.699,126.043
6854,You Gotta Be,6CU0zWIWVTEnmWpSjVHM93,1994,0.623,0.669,0,-9.985,1,0.0412,0.211,3.2e-06,0.111,0.492,94.028
6855,Stay (I Missed You),00U1MDChdOTxWwtKoOoBXE,1994,0.612,0.591,1,-7.02,1,0.051,0.462,0.0,0.111,0.349,160.659
6856,Satellite,2BjUvisO4UVAtTHs4lYiqu,1994,0.711,0.686,8,-6.484,1,0.0286,0.176,1.96e-05,0.0791,0.57,125.373
6857,Janie's Got A Gun,5fMwvrqujbQjUxcNPcYrUF,1994,0.633,0.823,5,-5.792,1,0.0287,0.0516,0.000496,0.188,0.444,115.107
6858,Doll Parts,49t1GWE6ZiEoBgN92oMDdM,1994,0.245,0.542,7,-7.159,1,0.0324,0.147,4.05e-06,0.102,0.365,204.824
6859,Before I Let You Go,2rkVoKVEMuct8SmEIGKzBw,1994,0.67,0.468,1,-6.725,0,0.0328,0.325,0.0,0.0516,0.486,140.069
6860,Ven Devórame Otra Vez,2HbmLkHkkI15eES8kpWRuI,1994,0.643,0.602,5,-9.28,0,0.0438,0.667,8.62e-05,0.276,0.961,83.778
6861,Mass Appeal,3lGBvPUgO7MJltUnBlOpe9,1994,0.808,0.726,10,-8.435,0,0.252,0.0208,0.276,0.129,0.616,96.12
6862,Violet,6CHENx8iqzMwavTIz8s0gm,1994,0.287,0.78,7,-6.493,1,0.0469,0.049,3.71e-05,0.184,0.383,167.278
6863,Candy Rain - Heavy D & TrakMasterz Mix,0JHwHqPlca9zCnGnQenAEW,1994,0.787,0.585,9,-7.529,1,0.0492,0.0118,3.02e-05,0.117,0.751,93.881
6864,Warning - 2005 Remaster,33rsCCLHklTQav9klbpnAi,1994,0.596,0.791,11,-7.582,0,0.476,0.345,1.42e-05,0.136,0.399,171.919
6865,She,4wsQGsdf8D0Bj26cGdvreB,1994,0.37,0.937,1,-3.939,0,0.0356,7.37e-05,0.00817,0.0904,0.874,93.307
6866,La Gota Fria,4tXR895KKljrC2VptgyEhJ,1994,0.718,0.809,1,-10.201,1,0.0511,0.0893,0.0,0.183,0.964,100.848
6867,Glory Box,3Ty7OTBNSigGEpeW2PqcsC,1994,0.51,0.434,1,-10.004,1,0.0361,0.177,0.516,0.0603,0.207,119.695
6868,Backwater,3KZVWVH4epY2JGaqRs8bqg,1994,0.495,0.84,9,-6.613,1,0.0446,0.13,0.00151,0.185,0.478,111.82
6869,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,1994,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273
6870,The Lion Sleeps Tonight (Wimoweh),2F4FNcz68howQWD4zaGJSi,1994,0.321,0.474,5,-9.383,1,0.0348,0.743,0.0,0.204,0.804,121.199
6871,It Ain't Hard to Tell,2CPturRUlpvirYr7VpkXCV,1994,0.69,0.729,11,-5.819,0,0.221,1.7e-05,0.0431,0.152,0.357,91.376
6872,Player's Ball,1RXEb6UTxJ05RffnAWfUOE,1994,0.857,0.764,1,-6.304,1,0.246,0.0398,0.0,0.425,0.578,93.071
6873,It's Only A Paper Moon,373yGkNo74RZgmQgTiR8xK,1994,0.761,0.103,10,-16.964,1,0.0416,0.944,0.0,0.127,0.53,114.044
6874,Machine Gun Funk - 2006 Remaster,2bXI4Rbw1D7aVeHWLjn1Lb,1994,0.841,0.738,4,-5.325,0,0.3,0.102,0.0235,0.0901,0.305,93.725
6875,The Keeper Of The Stars,5WEK4szbQp9c7ZK6LkYd9k,1994,0.583,0.276,2,-12.912,1,0.0264,0.47,0.0,0.143,0.0486,78.079
6876,You Wreck Me,0YkbYk24ODhuewb79zZZzM,1994,0.479,0.89,10,-4.527,1,0.0374,0.000605,0.000345,0.0932,0.795,164.491
6877,Spill the Wine,0wva7TtE4QUkKtnMHP9BpT,1994,0.818,0.475,2,-12.88,0,0.0708,0.471,0.0,0.0943,0.902,120.378
6878,About A Girl,48YkpE5enOln5c7jXSTuHL,1994,0.606,0.769,3,-9.215,0,0.0713,0.14,1.64e-05,0.841,0.593,121.042
6879,Pass The Dutchie,1BkY0N8ChFk2mdLbAUu8ZK,1994,0.805,0.418,7,-14.374,1,0.0979,0.459,0.0,0.288,0.966,149.724
6880,Techno Cumbia,2ZQB09LvHaOuMJBgCfOKHp,1994,0.661,0.619,6,-11.348,1,0.0757,0.543,0.0,0.0883,0.952,181.967
6881,I Go Blind - 2019 Remaster,0ye53FFhP3oRFuaz5Ubcop,1994,0.623,0.775,0,-7.107,1,0.0294,0.204,0.0,0.158,0.868,121.891
6882,Funkdafied,29VrHhpC5AS9b7XJYDPhqb,1994,0.802,0.461,11,-12.367,0,0.302,0.0757,0.0,0.109,0.74,90.995
6883,The End of the World,5DTOOkooKFUvWj1XQTFa09,1994,0.232,0.216,10,-10.674,1,0.0314,0.936,4.93e-06,0.246,0.432,94.268
6884,My Life,7ytES33eLYS9WaZLKqWfYM,1994,0.522,0.641,5,-8.013,0,0.0562,0.117,0.0,0.0825,0.357,150.877
6885,Boss D.J.,0Ko9gGyOSjYxb71VBZotZW,1994,0.586,0.261,7,-7.107,1,0.0485,0.741,0.0,0.168,0.559,126.057
6886,Pickup Man,60w5eL1G4Or7LlTSrR5r8a,1994,0.713,0.692,7,-8.554,1,0.0365,0.432,0.0,0.271,0.884,140.561
6887,Live Forever - Remastered,6TlQ5fbojNRuG0hPQMbxeW,1994,0.286,0.822,9,-3.366,0,0.0381,2.31e-05,1.31e-05,0.353,0.19,90.96
6888,Big Empty - 2019 Remaster,2E6elGQS3KaKR7QdfzQXdP,1994,0.336,0.62,0,-9.976,1,0.0406,0.0293,0.0,0.124,0.283,121.683
6889,Party Crowd,57IEs29xqMQaAkjQ8iQuI0,1994,0.758,0.655,7,-11.661,1,0.0292,0.0379,0.0,0.0795,0.767,127.141
6890,Back & Forth,45wneA2j0Z0WMnYNDO6Ad0,1994,0.706,0.727,5,-8.06,1,0.0317,0.0698,5.31e-06,0.115,0.903,92.938
6891,"Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version",0EANX0OVKSCcmarY50Xa4p,1994,0.309,0.181,10,-17.022,1,0.0337,0.87,0.000279,0.118,0.146,124.711
6892,5 Minutes Alone,5SAEMjVQbmin3g7b0RG6me,1994,0.504,0.856,7,-6.271,1,0.0423,0.000748,0.359,0.114,0.585,95.402
6893,Groove Me,0gtTfaz5zzbJA28Ypu7k0W,1994,0.913,0.481,11,-8.459,1,0.0998,0.392,7.48e-05,0.0279,0.878,103.62
6894,Be Happy,5X82VFLvjpeWQlTSShqqj0,1994,0.682,0.739,10,-8.504,1,0.0763,0.129,0.0,0.252,0.685,92.894
6895,Fantastic Voyage,3QlTzofanSqDWywxEzGGE2,1994,0.888,0.584,7,-13.308,1,0.112,0.0389,3.25e-06,0.0625,0.762,104.704
6896,Time,1N0UflnZhn7xOkrN2l8zxx,1994,0.387,0.875,2,-5.741,1,0.0385,0.0373,0.0,0.152,0.238,105.1
6897,Tootsee Roll (Dance Version),0SAIjVOwxVnO1l9HGvLuOU,1994,0.869,0.725,9,-12.507,0,0.256,0.0453,0.0,0.203,0.699,132.989
6898,The World Is Yours,5FHXxdJeq1iAE9PjDTEgyd,1994,0.678,0.794,10,-6.186,0,0.14,0.274,1.68e-06,0.124,0.54,87.374
6899,Life's a Bitch (feat. AZ & Olu Dara),2LhhnqrHPWvXYveZVHLKrd,1994,0.775,0.734,7,-5.41,1,0.215,0.00138,0.0,0.304,0.342,90.001
6900,Sending My Love,5yMQERKmNx6ajo4qHi1KT2,1994,0.713,0.503,7,-9.663,1,0.0575,0.0323,0.167,0.0601,0.211,95.019
6901,The Day I Tried To Live,78YJJJH55MSyk7547100sW,1994,0.472,0.752,0,-6.051,1,0.0555,0.000164,0.181,0.0903,0.305,133.248
6902,Bidi Bidi Bom Bom - 1994 Version,7bZtI85x9Vw2t6EkvILqkr,1994,0.58,0.527,10,-11.505,1,0.0441,0.332,2.96e-06,0.101,0.905,180.021
6903,Cut Your Hair,4tBl1xhBg5PETpBvFnQmGl,1994,0.472,0.735,4,-9.822,0,0.0305,0.00596,0.00124,0.166,0.643,110.809
6904,"Anything - Old Skool Radio 7"" Version",1vf3GldTchj0ytKoyLgMrZ,1994,0.798,0.792,10,-5.667,0,0.0448,0.0103,0.00031,0.309,0.798,94.967
6905,La Noche Que Murio Chicago,4nrNEbfKx82rBT4c3tBTJd,1994,0.935,0.767,4,-3.59,1,0.0437,0.252,0.0,0.273,0.976,120.584
6906,Miroirs: III. Une barque sur l'océan,4JOEMgLkrHp8K1XNmyNffH,1994,0.17,0.0479,2,-27.021,1,0.0438,0.981,0.906,0.0795,0.0304,75.664
6907,Landslide - Remastered,6N7JMoaUYgo4pwPgsnSobr,1994,0.422,0.208,10,-15.886,1,0.0318,0.896,0.0265,0.192,0.354,111.549
6908,"Be Prepared - From ""The Lion King"" / Soundtrack Version",34nxgXFCPzDphUJGuRsn10,1994,0.699,0.417,9,-15.677,0,0.0926,0.268,0.0,0.1,0.372,121.855
6909,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",4JYUDRtPZuVNi7FAnbHyux,1994,0.52,0.847,9,-5.3,1,0.427,0.272,0.0,0.325,0.799,177.371
6910,Tequila,5gJKsGij5oGt5H5RSFYXPa,1994,0.671,0.742,5,-9.912,1,0.0441,0.121,0.679,0.0601,0.897,89.748
6911,Red Light Special,6dW75XbJ1WAMljOXWjTK46,1994,0.52,0.449,5,-8.957,0,0.0331,0.205,0.000687,0.191,0.364,189.243
6912,Bananaphone,2Uu4AnnMTJpevC0IrwAuOW,1994,0.73,0.61,7,-6.596,1,0.0406,0.577,2.18e-06,0.0724,0.832,91.263
6913,Burnout,7dVDWf0wud70V4PgYfKnaG,1994,0.5,0.921,6,-5.261,1,0.0355,0.000165,0.00118,0.0959,0.891,90.861
6914,Seether,1SY2vughwKmVPm1Lmf5Nl7,1994,0.612,0.848,8,-9.178,1,0.0463,0.00291,0.00319,0.0687,0.632,136.196
6915,Como Tú,6sM2l0nxPaYvELuhzIMnoI,1994,0.54,0.383,0,-13.206,1,0.0295,0.49,0.000759,0.0924,0.168,73.923
6916,Plateau,2smax1OWAxOo63p14G8KZx,1994,0.45,0.501,4,-12.611,1,0.0712,0.49,2.51e-05,0.552,0.327,84.841
6917,Texas Tornado,392COIitLMUIOwLDEq7Yh7,1994,0.641,0.429,5,-10.508,1,0.027,0.312,3.69e-06,0.0385,0.309,122.85
6918,Rotten Apple,7Fm3NhbAYHvTQUhboim9FB,1994,0.31,0.637,3,-8.595,0,0.037,0.215,0.116,0.0619,0.426,147.4
6919,A Tout Le Monde - Remastered 2004,6olS0TmHmsGr0hXtcBsiVM,1994,0.272,0.747,5,-4.86,0,0.0401,0.000393,4.03e-05,0.16,0.255,202.777
6920,Now And Forever,2V2pxcEfn5zs79sE7qcewA,1994,0.441,0.258,7,-11.227,1,0.0276,0.661,0.0,0.106,0.172,77.988
6921,The What,4dTtYVQzlwBMpVyQ4h3wy2,1994,0.622,0.714,7,-8.244,1,0.411,0.191,0.0,0.106,0.711,173.163
6922,Halftime,2PRsh2LNPxoxC9OnErnelg,1994,0.766,0.793,4,-6.638,0,0.165,0.0294,7.97e-06,0.173,0.647,91.925
6923,Superstar,5Ext9ObPEi7wIcv5AiQWJy,1994,0.317,0.498,5,-9.137,0,0.0315,0.0515,0.306,0.121,0.141,84.563
6924,What Would You Say,6yu913P5J0mUmbX4ZDofEv,1994,0.639,0.942,2,-4.68,1,0.05,0.12,0.000445,0.0682,0.636,119.673
6925,Shoots and Ladders,3ezGIgTmk2BZy9C3j0x1h9,1994,0.277,0.744,0,-9.756,0,0.0868,0.00681,0.00466,0.246,0.227,93.669
6926,Goodbye Says It All,7yYWlhU8uy27bLV6gxPcFD,1994,0.646,0.479,8,-9.823,1,0.0265,0.0566,0.0,0.0517,0.674,137.703
6927,Clean My Wounds,6g48vpikqU2atsrDXdGzKo,1994,0.544,0.917,5,-6.086,1,0.0788,0.0306,5.32e-06,0.064,0.642,140.639
6928,Plowed,3vaONhSGEscyYeYoGpMLW4,1994,0.412,0.88,1,-9.001,1,0.045,0.00252,4.39e-05,0.09,0.234,105.241
6929,Mmm Mmm Mmm Mmm,76nvqWPFucUra1xCkN1tnD,1994,0.58,0.575,3,-7.72,1,0.0231,0.25,1.83e-05,0.0813,0.37,92.934
6930,Las piedras rodantes,1gd7Q7mxviLWkG5HgvAMAc,1994,0.556,0.393,0,-10.427,1,0.0319,0.649,0.0,0.292,0.604,98.226
6931,Mi Forma De Sentir,5lgpyVntKs6yFvzSvbMJff,1994,0.44,0.232,4,-12.938,1,0.0316,0.624,0.0,0.157,0.274,132.109
6932,La Quebradora,6btlotyCLtZUlZogXYSLCy,1994,0.549,0.779,7,-7.753,0,0.032,0.485,2.91e-05,0.126,0.961,162.156
6933,I'd Rather Be with You,42rFOQqHmXf9IkdwVqkooK,1994,0.477,0.566,2,-12.274,1,0.335,0.238,0.0,0.122,0.778,167.907
6934,I'm Goin' Down,0I5mUa3CZPcsrWwlUmTWkV,1994,0.572,0.324,0,-9.297,1,0.0512,0.737,0.0,0.124,0.234,94.048
6935,Turn The Page - Live,3P2XAL8UpPBM3nfvuEjHHE,1994,0.528,0.362,9,-10.352,1,0.0322,0.193,0.0,0.794,0.305,78.801
6936,Oh Me,2vfCSwToh0Am0O4zgHXfn7,1994,0.538,0.51,8,-13.192,1,0.102,0.726,0.0187,0.205,0.262,72.471
6937,Represent,6DPrhGVJ1WTZvM9fKptnGe,1994,0.702,0.832,1,-4.964,1,0.318,0.02,2.8e-06,0.189,0.619,92.362
6938,Sure Shot,21REQ1bCUWphT2QK3bLWYQ,1994,0.692,0.799,1,-7.924,1,0.164,0.388,0.0,0.301,0.549,97.978
6939,Don't Follow,7CI0VS6ETno5mgHi4PoCrY,1994,0.314,0.37,1,-9.921,1,0.0286,0.781,0.139,0.122,0.28,116.066
6940,Come As You Are,3sYWyVGfPuit80szWXhrRA,1994,0.683,0.766,5,-8.733,0,0.041,0.554,0.00346,0.0815,0.568,119.19
6941,Kiss of Life,65krtHkaYLPr0mEbjL61UP,1994,0.723,0.47,6,-11.302,0,0.028,0.633,0.0373,0.0968,0.783,97.107
6942,Water Runs Dry,7yhmvQh1JOzbNiNFQo4Tfc,1994,0.589,0.368,0,-12.979,1,0.0264,0.475,0.0,0.108,0.523,89.626
6943,Diggin' On You,2W2vmNmTLERMWT9XBxm35E,1994,0.719,0.631,6,-7.411,1,0.0451,0.0235,0.702,0.0686,0.456,80.127
6944,No Tears,6kYTywTCfycHZcH0WdLyRy,1994,0.88,0.818,1,-7.427,1,0.359,0.0353,0.0,0.713,0.726,81.93
6945,Daddy Never Was the Cadillac Kind,5FPtuiOupQoAprcMk74ZwP,1994,0.586,0.517,4,-12.88,1,0.0268,0.225,1.91e-06,0.272,0.637,77.189
6946,Only In Dreams,3DkHNCA4QRBQgTzF2T18hm,1994,0.507,0.535,1,-9.051,1,0.0261,0.00215,0.495,0.111,0.403,78.049
6947,Everyday Struggle - 2005 Remaster,3bOvAqhaZNSWpGVIvHEx8B,1994,0.913,0.712,1,-6.455,0,0.265,0.0643,0.00176,0.117,0.449,96.145
6948,Love Will Keep Us Alive,7bJSiwLFnhoO7g83bWkCtA,1994,0.658,0.374,9,-11.684,1,0.026,0.721,1.28e-05,0.112,0.367,98.892
6949,La Cheyene del Año,1k1kg1xFTxodz5bhh1WIG3,1994,0.618,0.407,8,-9.504,1,0.0347,0.582,0.0,0.151,0.974,106.583
6950,Steppin' Razor,0QSMnEFjzN0FuvyNjaHnCH,1994,0.828,0.539,7,-5.842,1,0.035,0.00711,0.095,0.1,0.553,124.815
6951,Linoleum,4uB28m7RAflobYpnLMb6A2,1994,0.18,0.934,4,-8.699,1,0.115,3.32e-05,0.000551,0.0702,0.433,197.043
6952,All Apologies,3bH8PZsfbCRIoeNiFm7JmU,1994,0.569,0.579,1,-10.988,1,0.0716,0.5,2.79e-05,0.109,0.407,108.998
6953,Ready to Die - 2006 Remaster,3UQAKY0SUEonxneROvv4jy,1994,0.727,0.831,6,-5.713,1,0.31,0.0632,3.63e-05,0.487,0.504,84.991
6954,Todo Me Recuerda a Ti,5QZYMNM2RS6XFFNDCYQFLF,1994,0.515,0.438,4,-12.741,1,0.0294,0.135,0.000133,0.231,0.293,144.787
6955,"This Land - From ""The Lion King""/Score",6EKywtYHtZLAvxyEcqrbE7,1994,0.145,0.174,7,-19.155,1,0.0396,0.516,0.633,0.0784,0.132,100.089
6956,Endless Love (with Mariah Carey),7IljDTNkQEyy77CcaRbiAj,1994,0.231,0.477,10,-7.748,1,0.029,0.747,2.61e-06,0.122,0.235,95.969
6957,Wink,3VffiMehjhfqo7XZ5zGpCP,1994,0.708,0.852,4,-6.177,1,0.0302,0.0761,0.0,0.172,0.93,117.644
6958,Be My Baby Tonight,7pY4ul6PNtKKHCCQgYVtT7,1994,0.632,0.773,9,-7.956,1,0.0381,0.215,2.7e-05,0.365,0.901,156.88
6959,Sin Ti Moriría,4eNrD9PPOawkVxYzqRkc4D,1994,0.556,0.427,4,-11.815,1,0.0253,0.0625,0.000627,0.182,0.48,78.971
6960,Gotta Get Away,0vQPY1VCcvZa2Mm6QM63Le,1994,0.568,0.826,4,-7.634,0,0.0402,0.00082,8.56e-06,0.0789,0.796,132.782
6961,Love In An Elevator - Single Version,1l6DV8qhmCdgOKLSAFzPOe,1994,0.449,0.961,4,-4.305,1,0.0701,0.00854,0.00276,0.343,0.602,93.956
6962,"Baby, I Love Your Way",2le9fblYnfoLr9dkZIsJUa,1994,0.651,0.747,1,-7.269,0,0.0699,0.0528,0.0,0.207,0.776,147.518
6963,Get Down Tonight,4msPRe3NEDVL6dsBcE7AhL,1994,0.669,0.754,10,-12.223,1,0.0279,0.134,0.0069,0.46,0.906,112.683
6964,Boogie Shoes,2Nc1Tl1qHWLAtBnqRJmkP3,1994,0.93,0.767,4,-11.646,1,0.0579,0.454,0.192,0.0692,0.972,119.538
6965,Te Vas Con El - Poema,4GbrVanmGCPZm7oSDNZ93G,1994,0.467,0.56,7,-7.574,0,0.0396,0.416,0.0,0.269,0.654,138.919
6966,The World Has Turned And Left Me Here,06isZAG9Bgm4jhPj7V0Rhx,1994,0.455,0.918,6,-5.724,1,0.0352,0.000399,0.0134,0.323,0.56,99.078
6967,High Hopes,5a4MgIUSf9K8wXLSm6xPEx,1994,0.52,0.411,0,-12.536,0,0.025,0.202,0.153,0.351,0.28,75.235
6968,Casi Te Envidio,3lfWaQLyg71Uar9gAgFVWV,1994,0.67,0.567,7,-10.418,1,0.0888,0.496,0.0,0.0703,0.883,95.926
6969,La ingrata,19ScoKGqnfUggyqOVQjsoH,1994,0.748,0.835,7,-5.731,1,0.0351,0.0854,1.97e-06,0.0365,0.896,142.942
6970,Tyler,4ti5I6Wxmj8CNpAxVHKohx,1994,0.349,0.781,2,-9.789,1,0.029,5.03e-05,0.0264,0.187,0.496,183.768
6971,Y Volveré,1skQgtTyuxpGsKgWUEhz7s,1994,0.586,0.258,11,-15.335,0,0.0286,0.533,2.05e-05,0.0803,0.377,91.714
6972,Bad Habit,5tFzUj1jV09bo4wBQWSbDl,1994,0.354,0.73,2,-7.581,1,0.0791,0.0251,0.0,0.106,0.383,148.08
6973,Seis Pies Abajo,6oiKbZIaQ8A0Rnsq9jMJ1E,1994,0.606,0.402,10,-9.107,1,0.0313,0.671,0.0,0.102,0.964,134.045
6974,Corazón Culpable,4ZcjNfK9Df94vbT43Gm8dt,1994,0.709,0.561,4,-7.564,0,0.0451,0.328,2.89e-06,0.016,0.853,79.591
6975,In The Garage,3If9Idk1rglOqubIsJcpmv,1994,0.531,0.729,6,-6.994,1,0.0283,0.000119,0.00013,0.107,0.362,97.47
