,Name,Id,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
9850,We Can Work It Out - Remastered 2015,1hTUFqJuQAMjXVGwUPWDqi,2000,0.378,0.677,2,-8.63,1,0.0298,0.0635,0.0,0.183,0.648,106.071
9851,"How Long - Live at Symphony Hall, Birmingham, 2017",38eRrLmKJFqUrmeECOrvMf,2000,0.648,0.825,0,-6.595,0,0.0479,0.039,0.000455,0.981,0.861,121.973
9852,Batter Up,1LnEW2Dx4pFZ4yZ4dXFY4f,2000,0.84,0.591,8,-6.422,1,0.258,0.128,0.0,0.251,0.581,159.711
9853,2000 Years Ago,0nynnVfuQuh8KQ6PkmQD5n,2000,0.815,0.504,0,-9.848,1,0.379,0.407,0.0273,0.282,0.782,148.306
9854,Don't Happen Twice,04ccQGJ1i8gL7JoeCPiJbv,2000,0.499,0.708,7,-7.029,1,0.0301,0.00626,1.15e-05,0.0423,0.617,158.785
9855,The Year 2000,3Vbbq3lPUnLTYabfzWTFrt,2000,0.663,0.729,8,-6.029,1,0.0314,0.00379,0.00714,0.456,0.233,116.013
9856,"Ante Up (feat. Busta Rhymes, Teflon & Remi Martin) - Remix",5osSw3tL07Tuid7AWsvYcc,2000,0.68,0.894,1,-4.86,1,0.255,0.0206,0.0,0.462,0.803,94.089
9857,Year 2000 Flow,0PYuNuh4PNbcZoGTcCnm1g,2000,0.633,0.694,8,-9.187,0,0.497,0.424,0.0,0.177,0.76,86.101
9858,Yesterday - Remastered 2015,4E5rL7YL0hVUPqeMSpjEF2,2000,0.401,0.189,0,-11.189,1,0.0287,0.871,0.0,0.0968,0.357,94.509
9859,The Year 2000,0UzUfjGGNbahcrfEMlCZBf,2000,0.792,0.664,5,-8.742,1,0.0352,0.208,0.000771,0.0841,0.605,120.11
9860,Lebanese Blonde,66KcXPDs1hr8T06KvlJCeA,2000,0.808,0.837,9,-6.583,0,0.046,0.238,0.86,0.0624,0.653,92.002
9861,The Year 2000,6oookT0rkXwwp4er0jGmfU,2000,0.662,0.729,8,-6.029,1,0.0314,0.00379,0.00714,0.324,0.233,116.014
9862,Both Sides Now,1pjATX7sbd6Y4jMVqIvzHk,2000,0.258,0.139,2,-13.522,1,0.0317,0.868,0.00149,0.1,0.139,77.995
9863,Until the Day I Die,1H10Vd7yiXHQayzxhQkGO9,2000,0.597,0.931,11,-4.591,0,0.0984,0.127,0.0,0.0504,0.534,92.003
9864,Get Your Roll On,4HpCT9jeCzBfpCaF3aTVWX,2000,0.783,0.709,7,-7.776,1,0.177,0.0177,0.00188,0.0792,0.47,177.821
9865,In the year 2000,5RccPJMkEBEYT6axFFczEp,2000,0.601,0.626,11,-11.415,0,0.0358,0.000932,0.382,0.113,0.106,89.999
9866,True - Single Edit,6eDYgjKl4vUgRusxb7THDu,2000,0.742,0.533,0,-9.098,1,0.0288,0.459,0.148,0.064,0.391,97.395
9867,Bring in the Year 2000,5Pw6lA3tCmhFBR7Uqynevc,2000,0.678,0.864,4,-8.474,0,0.157,0.0177,0.817,0.267,0.573,129.611
9868,La bikina - En vivo,1jxO9AwMqYynDsuMWKrPvi,2000,0.389,0.71,5,-6.265,1,0.0351,0.161,0.0,0.918,0.666,160.397
9869,Anthem for the Year 2000,2CHfJcxefkCDVGFxonsbRT,2000,0.503,0.709,2,-7.917,1,0.0356,0.00841,0.0,0.395,0.418,88.002
9870,Sleepwalk,1u1PzGnsWKjAwSZ9Rg1kjD,2000,0.444,0.412,0,-11.569,1,0.0465,0.895,0.64,0.145,0.351,184.012
9871,Nativity Costume (2000 Year's Eve),3nM0kSUwC5t4RIAafZmT63,2000,0.529,0.31,8,-10.962,1,0.0316,0.651,0.0,0.14,0.444,140.469
9872,There Is No Arizona,7Hgcw6qYU1ukRdRGvEkJk3,2000,0.467,0.619,8,-6.046,0,0.0345,0.216,0.0,0.0886,0.346,167.907
9873,2000 Light Years From Home,0GiUjQibvWIFFD18AMjjaT,2000,0.377,0.528,9,-11.773,1,0.0351,0.709,0.86,0.106,0.123,123.989
9874,La Playa,2DNyZP4Py6f4zMASLBnIu6,2000,0.589,0.552,9,-5.707,1,0.0268,0.175,0.0,0.106,0.311,88.535
9875,2000 And Two Year Old Man,57RuTjB72R6WtjtUZBcYmS,2000,0.534,0.428,8,-16.16,1,0.948,0.863,0.0,0.83,0.701,79.239
9876,Rollin' (Urban Assault Vehicle),3nsxMrnYlfBNotHRevTRgM,2000,0.589,0.884,7,-4.918,1,0.324,0.0451,0.0,0.0904,0.439,90.036
9877,Destroy 2000 Years of Culture - Remix,5TXYz14iWc3dll9biJCwCL,2000,0.346,0.948,7,-5.422,1,0.0781,0.00258,0.946,0.347,0.0348,108.12
9878,Knife Prty,42Kv1RoTAm09FeytxiuZIB,2000,0.295,0.883,0,-3.897,0,0.0446,0.00025,0.0234,0.137,0.118,74.483
9879,Poetry (The Year 2000 Remix) - Remastered,1uNNFDY4Ej0wC4dXL8b4i2,2000,0.646,0.934,1,-6.125,1,0.0446,0.00027,0.894,0.38,0.326,137.009
9880,"To Be Young (Is to Be Sad, Is to Be High)",0aLk2Za7r0eGlLOepW2hzL,2000,0.486,0.73,7,-6.462,1,0.042,0.0748,0.000214,0.361,0.421,92.582
9881,The Crooner of the Year 2000,4KQxeiyJFwbfWcME87LWou,2000,0.622,0.145,5,-22.885,0,0.0449,0.987,0.867,0.17,0.651,119.979
9882,I Can Tell,2KpOQtEJ1twefxHOt4JwfF,2000,0.767,0.546,11,-12.002,1,0.23,0.0299,0.0,0.111,0.733,80.049
9883,Famous People,6MZblop6NK0Eq402mKMOfK,2000,0.633,0.509,10,-13.333,1,0.959,0.785,0.0,0.731,0.689,91.171
9884,Eleanor Rigby - Remastered 2015,0Wv8IXRUDZOfmFJHC1VOFI,2000,0.605,0.314,0,-7.631,1,0.0327,0.916,0.0,0.359,0.836,138.148
9885,Exercise And Infomercial,43EXkDSOKecXE9geXLiznX,2000,0.725,0.529,10,-12.684,1,0.947,0.793,0.0,0.811,0.738,83.445
9886,Radio,3VVstQ0fpj4pdSPe2QZT5z,2000,0.649,0.657,2,-6.607,1,0.0258,0.0348,0.000372,0.136,0.434,113.423
9887,Music,4swMr6idLnDjVaUjHHen2r,2000,0.656,0.522,8,-12.067,1,0.956,0.673,0.0,0.723,0.708,134.014
9888,Who Knew,15joiMls8SpP1VtGivYh6i,2000,0.855,0.596,7,-4.147,1,0.307,0.135,0.0,0.139,0.793,100.894
9889,Height And Plastic Surgery,1TfyLJFHr02fNaUY2wyTY5,2000,0.657,0.481,8,-13.964,1,0.956,0.758,0.0,0.812,0.724,101.937
9890,It's So Hard (featuring Donell Jones),5NQdweL8O7nGdM7e4IS1lf,2000,0.9,0.593,10,-6.629,0,0.333,0.0554,0.0,0.0304,0.633,92.946
9891,Pain,5SI6hA7XtKDNG1Ldm3zaGb,2000,0.709,0.634,10,-12.537,1,0.96,0.752,0.0,0.704,0.675,72.644
9892,American Beauty,6XJGpirOP4Bgurcvkdanxb,2000,0.206,0.00664,7,-31.964,0,0.0366,0.98,0.958,0.0883,0.052,77.018
9893,Pet Peeves And Words Of Wisdom,3MJbi05Mur1jZ7VmFvBjWw,2000,0.611,0.559,9,-12.231,1,0.961,0.73,0.0,0.752,0.761,173.0
9894,Girls & Boys,5CeL9C3bsoe4yzYS1Qz8cw,2000,0.693,0.875,7,-8.354,0,0.0315,0.00971,0.0,0.0601,0.901,120.048
9895,Seven Wonders Of The World,0TZWCPOf15mfLK10ZBuRIu,2000,0.702,0.441,0,-13.626,1,0.945,0.877,0.0,0.621,0.693,111.866
9896,Idioteque,1W5XugQJGhnSATMI5n002M,2000,0.615,0.931,3,-7.8,1,0.273,0.0352,2.23e-05,0.0915,0.525,137.544
9897,Wives And Famous Women,5wb41rZ2ptMECYyPx7II18,2000,0.604,0.487,0,-12.113,0,0.958,0.754,0.0,0.864,0.66,170.551
9898,Shackles (Praise You),7JKEA8xYDoFp4q0QBW2PGg,2000,0.779,0.834,7,-2.773,1,0.162,0.0343,0.0,0.0886,0.8,100.46
9899,2000 Light Years from Home - 2018 - Remaster,2kT98kFXTWo4oJkEfk8BKC,2000,0.383,0.916,11,-8.047,0,0.223,3.16e-05,0.007,0.243,0.119,119.397
9900,All The Small Things,2m1hi0nfMR9vdGC8UcrnwU,1999,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726
9901,No Scrubs,1KGi9sZVMeszgZOWivFpxs,1999,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909
9902,Still D.R.E.,503OTo2dSqe7qk76rgsbep,1999,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431
9903,Californication,48UPSzbZjgc449aqz8bxox,1999,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483
9904,All Star,3cfOd4CMv2snFaKAnMdnvK,1999,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019
9905,My Own Worst Enemy,33iv3wnGMrrDugd7GBso1z,1999,0.494,0.946,4,-2.757,1,0.0637,0.00129,0.0,0.398,0.741,103.408
9906,Forgot About Dre,7iXF2W9vKmDoGAhlHdpyIa,1999,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974
9907,Say My Name,7H6ev70Weq6DdpZyyTmUXk,1999,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009
9908,What's My Age Again?,4LJhJ6DQS7NwE7UKtvcM52,1999,0.391,0.951,6,-7.419,1,0.0692,0.0126,0.000378,0.0878,0.468,157.66
9909,Drive,7nnWIPM5hwE3DaUBkvOIpy,1999,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565
9910,I Want It That Way,47BBI51FKFwOMlIiX6m8ya,1999,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039
9911,Scar Tissue,1G391cbiT3v3Cywg8T7DM1,1999,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969
9912,...Baby One More Time,3MjUtNVVq3C8Fn0MP3zhXa,1999,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96
9913,Otherside,64BbK9SFKH2jk86U3dGj2P,1999,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229
9914,The Next Episode,4LwU4Vp6od3Sb08CsP99GC,1999,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295
9915,Break Stuff,5cZqsjVs6MevCnAkasbEOX,1999,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948
9916,Write This Down,1TanmIWbaUj5NVwJ3k4XPd,1999,0.729,0.688,3,-7.468,1,0.0264,0.127,9.44e-06,0.295,0.671,123.867
9917,Something Like That,6leiB1fEsTnVCuPiielde5,1999,0.507,0.85,5,-5.679,1,0.0472,0.378,0.0,0.0567,0.847,171.8
9918,Party Up,0LWkaEyQRkF0XAms8Bg1fC,1999,0.51,0.931,11,-3.302,1,0.347,0.0738,0.0,0.5,0.53,201.936
9919,She's so High,7mnGQesk1TzQLzQ9bYWZPR,1999,0.537,0.84,9,-4.626,1,0.0363,0.2,2.15e-06,0.0998,0.211,124.269
9920,Cowboy Take Me Away,3rXCZRMiMZp0feGcYXpwYX,1999,0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418
9921,Learn to Fly,5OQsiBsky2k2kDKy2bX2eT,1999,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997
9922,Get Down On It,4yKZACkuudvfd600H2dQie,1999,0.879,0.626,7,-6.344,1,0.0604,0.205,6.07e-05,0.056,0.968,110.864
9923,Deceptacon,5773KSWFzg9kCc8yazjbSt,1999,0.603,0.864,4,-3.341,0,0.0668,0.055,0.00493,0.0986,0.616,160.488
9924,"Jumpin', Jumpin'",4pmc2AxSEq6g7hPVlJCPyP,1999,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997
9925,My Name Is,75IN3CtuZwTHTnZvYM4qnJ,1999,0.869,0.68,1,-6.233,1,0.318,0.0416,1.12e-06,0.0914,0.815,85.519
9926,Mambo No. 5 (a Little Bit of...),6x4tKaOzfNJpEJHySoiJcs,1999,0.622,0.807,5,-6.752,0,0.408,0.103,0.0,0.306,0.892,174.06
9927,Pony,6mz1fBdKATx6qP4oP1I65G,1999,0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024
9928,Higher,1ZozJfi8u9cO2Ob8KwiwNT,1999,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827
9929,Falling Away from Me,2F6FfZ4w8z3eJpSxPotVO5,1999,0.468,0.769,4,-7.036,1,0.041,0.00014,0.00124,0.271,0.17,104.102
9930,Pardon Me,1Y13csEpu3TK5gQdzGLrd8,1999,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002
9931,Butterfly,4BggEwLhGfrbrl7JBhC8EC,1999,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502
9932,Adam's Song,6xpDh0dXrkVp0Po1qrHUd8,1999,0.52,0.775,0,-5.803,1,0.0348,0.034,0.0,0.364,0.382,136.028
9933,With Arms Wide Open,0eKyHwckh9vQb8ncZ2DXCs,1999,0.41,0.539,0,-8.412,1,0.0302,0.00425,0.00089,0.117,0.141,138.852
9934,Doomsday,7lT1dCz96jANsLAAADlfIg,1999,0.856,0.841,6,-7.737,0,0.335,0.0977,0.0,0.0773,0.794,95.418
9935,Genie In a Bottle,11mwFrKvLXCbcVGNxffGyP,1999,0.633,0.8,1,-6.945,1,0.166,0.209,0.000123,0.137,0.913,175.716
9936,Livin' la Vida Loca,0Ph6L4l8dYUuXFmb71Ajnd,1999,0.425,0.954,1,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043
9937,She Thinks My Tractor's Sexy,3QV7NYkrmV0Q0IHdFJw9hO,1999,0.689,0.886,10,-7.066,0,0.0382,0.0664,0.0,0.278,0.906,122.07
9938,Guerrilla Radio,1wsRitfRRtWyEapl0q22o8,1999,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68
9939,Big Pimpin',7m97yKVzPpXV9Z4ezEziOD,1999,0.88,0.814,11,-6.307,0,0.14,0.168,0.00672,0.0584,0.942,138.083
9940,Smooth (feat. Rob Thomas),0n2SEXB2qoRQg171q7XqeW,1999,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996
9941,Amazed,6qc34bnVOyqGDPni8H5W0U,1999,0.561,0.543,1,-8.498,1,0.0324,0.26,0.0,0.124,0.243,139.803
9942,Never Let You Go - 2008 Remaster,1sxUaLi0G2vB7dl4ogtCxH,1999,0.728,0.94,4,-5.034,1,0.0368,0.0814,0.000162,0.109,0.967,113.76
9943,Xxplosive,0Ed7MeXx64f6OcIuoTRCg1,1999,0.765,0.88,1,-4.361,1,0.116,0.176,1e-05,0.139,0.929,168.96
9944,Mudshovel,6264zKFgXM13JuRBX4MMyD,1999,0.328,0.826,6,-5.085,1,0.0362,0.000224,0.000944,0.0818,0.341,106.606
9945,I Try,5TAf4lnZCZTLlZHNZMLFLi,1999,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403
9946,When Worlds Collide,6aF5JtQSrh7wNrkDE9B0My,1999,0.56,0.903,11,-4.77,1,0.0754,0.00132,0.0,0.291,0.581,143.821
9947,What's The Difference,1SWVDBtw6h3tm9OehOkDhv,1999,0.772,0.821,11,-0.14,0,0.25,0.223,0.0,0.148,0.77,91.921
9948,Got Your Money (feat. Kelis),6YYd5MLpu45J0uLrMdivF7,1999,0.934,0.459,1,-7.654,1,0.189,0.0516,0.0,0.222,0.697,103.04
9949,Electric Relaxation,0eEXcw3JLVXcRxYrVYMy68,1999,0.866,0.534,11,-9.201,1,0.229,0.184,0.266,0.0929,0.841,98.243
9950,Ms. Fat Booty,0IVAlb0cFCH1cQ974iR1TU,1999,0.782,0.589,1,-4.827,1,0.189,0.148,0.0,0.164,0.869,90.438
9951,Everything You Want,4cKGldbhGJniI8BrB3K6tb,1999,0.636,0.761,3,-6.389,0,0.0306,0.0517,0.0,0.0642,0.736,93.896
9952,"Bills, Bills, Bills",1Oi2zpmL81Q0yScF1zxaC0,1999,0.845,0.576,11,-5.15,0,0.153,0.139,0.0,0.0764,0.461,127.641
9953,I Just Called To Say I Love You,6RNDeRnWsRMjPdNVgupZCs,1999,0.748,0.551,1,-9.054,1,0.0239,0.243,1.57e-06,0.0943,0.65,113.535
9954,Goodbye Earl,7rqaqQurHzR5xHAhdm1gmM,1999,0.705,0.7,0,-7.38,1,0.0295,0.0192,0.0,0.0755,0.765,122.841
9955,Rhymes Like Dimes,12OkZyDWNBLUqoReoseGrc,1999,0.644,0.751,0,-5.652,1,0.268,0.662,0.0,0.17,0.759,99.948
9956,Breathe,3y4LxiYMgDl4RethdzpmNe,1999,0.529,0.496,7,-9.007,1,0.029,0.173,0.0,0.251,0.278,136.859
9957,Last Kiss,0QnONzv3TvHAWk294h6DaQ,1999,0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053
9958,How Forever Feels,2HmMklpgK8vGCpJmPpz1yG,1999,0.723,0.674,7,-7.427,1,0.0297,0.0986,1.83e-05,0.279,0.61,124.9
9959,Let's Get Loud,42nSaPdT6g3ZIMHmKLlP2p,1999,0.82,0.937,5,-4.81,0,0.0549,0.135,0.000122,0.35,0.906,130.992
9960,Back At One,6mwA6YiKDjAUG8kWvRRUPh,1999,0.661,0.346,11,-9.115,1,0.03,0.452,0.0,0.131,0.256,129.752
9961,Sleep Now In the Fire,1MQTmpYOZ6fcMQc56Hdo7T,1999,0.426,0.929,2,-6.729,1,0.0701,0.00162,0.105,0.0789,0.539,127.059
9962,Lit Up,1OBMSzh2ocRqK2gUFaMBSM,1999,0.652,0.871,5,-3.136,0,0.034,0.000535,1.23e-05,0.357,0.938,128.822
9963,Some Kind Of Wonderful - Remastered 1999,1cU34sZG9kF4FYHCoAD0Ib,1999,0.855,0.691,2,-6.51,1,0.0514,0.144,0.0,0.36,0.647,121.472
9964,Da Rockwilder,4anqYZt4APNlFwQixpbdZR,1999,0.612,0.659,6,-6.995,0,0.406,0.0137,0.0,0.417,0.393,99.137
9965,Teenage Dirtbag,25FTMokYEbEWHEdss5JLZS,1999,0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661
9966,I Don't Need Your Rockin' Chair - Version w/special guests,3nKLfeoq3YedJIZqvRW3Qz,1999,0.68,0.589,0,-10.01,1,0.0247,0.152,0.0,0.378,0.696,93.865
9967,Thong Song,5Mmk2ii6laakqfeCT7OnVD,1999,0.706,0.888,2,-6.959,1,0.0654,0.119,9.64e-05,0.07,0.714,121.549
9968,"Outstanding - Original 12"" Mix",6korvxtUEyt590jUFOfADm,1999,0.792,0.476,6,-11.707,1,0.0412,0.372,0.0157,0.027,0.82,98.871
9969,In Spite of Ourselves (feat. Iris DeMent),1k691v8ChLgDiuLLKnjyj6,1999,0.547,0.277,0,-11.327,1,0.0429,0.67,0.0,0.091,0.684,153.974
9970,That Don't Impress Me Much,4I7DV3MIgxJGlObiy9s6nx,1999,0.743,0.873,10,-4.943,0,0.0507,0.14,0.0,0.142,0.965,125.005
9971,What These Bitches Want,57kdeoYzgGaKzRWj4XM1u8,1999,0.672,0.837,1,-5.947,1,0.315,0.106,0.0,0.194,0.703,167.289
9972,Testify,7lmeHLHBe4nmXzuXc0HDjk,1999,0.47,0.978,7,-5.399,1,0.0727,0.0261,1.09e-05,0.356,0.503,117.906
9973,Push It,6O7pihLJgeqxUnG7u9oYL2,1999,0.557,0.978,0,-3.965,1,0.0493,0.000393,4.42e-06,0.287,0.499,149.887
9974,Steal My Sunshine,4agp6oHofabdUedr0B1krj,1999,0.412,0.829,4,-11.112,1,0.529,0.394,0.0,0.108,0.677,191.476
9975,How Do You Like Me Now?!,7rDcULv8vV16vetBjPJhuE,1999,0.648,0.667,0,-8.986,1,0.0311,0.0534,6.94e-06,0.0908,0.669,109.609
9976,You Got Me,4pdLZsxq0y5oJDb6Cxlokw,1999,0.729,0.442,11,-8.106,0,0.285,0.151,0.0,0.189,0.757,81.029
9977,Jessie's Girl,0TF3F5Lw5apoD1zvR8LikO,1999,0.687,0.704,2,-7.923,1,0.0423,0.0745,0.0,0.0924,0.843,131.704
9978,Nookie,1TEZWG1FdjzDdercCguTwj,1999,0.573,0.929,11,-5.996,1,0.082,0.00218,0.0723,0.718,0.284,97.57
9979,Maria Maria (feat. The Product G&B),3XKIUb7HzIF1Vu9usunMzc,1999,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911
9980,Everyday People,7lL2lMWNtzOcf5HnEudNgn,1999,0.813,0.619,7,-8.203,1,0.0294,0.245,0.0151,0.113,0.774,114.58
9981,"You'll Be In My Heart - From ""Tarzan""/Soundtrack Version",6kvnSiMBa65Nz29g2TYmyW,1999,0.569,0.744,8,-6.48,1,0.0298,0.0559,3.19e-06,0.0915,0.655,96.596
9982,Hanginaround,0LWINYMC4s8QTdDSb1B3Q3,1999,0.503,0.785,0,-6.571,1,0.0743,0.295,0.0,0.744,0.734,91.464
9983,Right Where I Need To Be,3hfMKCMfKcKctpjtH0TB76,1999,0.522,0.747,1,-4.789,1,0.0297,0.235,1.06e-05,0.0964,0.645,82.85
9984,Take a Picture,2O2mr2gzBRtKGRiswqRyiN,1999,0.541,0.775,2,-8.041,1,0.0297,0.00151,0.000222,0.178,0.271,98.992
9985,What's My Name,6OQrmEIK8KOOVcSoSaEo40,1999,0.647,0.98,7,-3.463,1,0.356,0.0301,8.56e-05,0.045,0.399,188.309
9986,El Listón De Tu Pelo,5hrxAFrYbNTLjAYSrmbpgr,1999,0.695,0.432,11,-8.195,0,0.0479,0.312,0.0,0.296,0.765,81.109
9987,Larger Than Life,6sbXGUn9V9ZaLwLdOfpKRE,1999,0.661,0.973,0,-2.994,0,0.037,0.11,1.74e-05,0.617,0.75,108.037
9988,The Bad Touch,5EYdTPdJD74r9EVZBztqGG,1999,0.831,0.735,0,-6.254,0,0.0384,0.00397,0.0205,0.123,0.97,122.979
9989,I Knew I Loved You,6nozDLxeL0TE4MS9GqYU1v,1999,0.61,0.497,9,-9.88,1,0.0279,0.32,6.11e-05,0.0884,0.739,85.031
9990,Wait and Bleed,15DLl1r2zi07Ssq5RT1yT0,1999,0.382,0.996,7,-4.119,1,0.104,0.00208,0.0,0.417,0.327,93.345
9991,Fuerte No Soy,7A07Yu1dRND3RKDzbhKrDs,1999,0.659,0.433,11,-11.015,0,0.0362,0.117,0.000427,0.0829,0.455,125.556
9992,What a Girl Wants,5bGmuxShUba9maPswDnhCs,1999,0.754,0.819,0,-6.833,1,0.112,0.0684,0.0,0.345,0.818,142.137
9993,Summer Girls,7uYroF9RRrhRJBrigRvB6H,1999,0.814,0.808,7,-5.034,1,0.155,0.161,0.0,0.0616,0.738,99.816
9994,Heartbreaker (feat. Jay-Z),0jsANwwkkHyyeNyuTFq2XO,1999,0.524,0.816,1,-5.872,1,0.37,0.383,0.0,0.349,0.789,200.031
9995,Llorar,2f9XA7pBMjrHPO2cJW5XCu,1999,0.783,0.591,5,-6.917,0,0.113,0.0577,0.0,0.0524,0.962,172.013
9996,96 Quite Bitter Beings,7AimHQrOUoUTYbVX87D3Zl,1999,0.458,0.779,3,-8.312,0,0.0486,0.00184,4.28e-05,0.313,0.729,99.093
9997,Guilty Conscience,6da04YB906XonC6IQNC44u,1999,0.66,0.789,7,-5.143,1,0.364,0.0527,0.0,0.341,0.513,182.218
9998,Around the World,0aGQHMr7bc23Y9Ts84ffop,1999,0.504,0.96,0,-1.464,1,0.183,0.00417,0.569,0.0613,0.774,96.682
9999,17 Años,1Y372uxsCkKqNclj2ercap,1999,0.738,0.483,0,-9.097,1,0.0526,0.467,0.0,0.086,0.774,90.941
10000,Faded Pictures,1CAw3ethNuSDPf3E7luSFF,1999,0.705,0.511,6,-7.422,0,0.202,0.125,1.72e-06,0.153,0.581,82.011
10001,"Take My Breath Away - Love Theme from ""Top Gun""",15MJ5NThPjj6xhPcts8MiY,1999,0.497,0.719,6,-9.397,1,0.0266,0.0613,0.0,0.411,0.547,95.769
10002,Come on over Baby (All I Want Is You) - Radio Version,7A0apkTSTvMbSI7yplcmlh,1999,0.829,0.915,8,-3.205,1,0.106,0.226,1.25e-05,0.246,0.779,118.903
10003,Where My Girls At,4VSyH8AkIt3kaR5xIPFVVi,1999,0.705,0.725,4,-7.435,1,0.0506,0.0352,0.0149,0.194,0.76,92.186
10004,Nas Is Like,3gY6tiCNsuVi6s8kPV6aQg,1999,0.634,0.845,11,-5.058,0,0.352,0.00602,5.29e-06,0.0598,0.929,94.0
10005,Waiting for Tonight,5yaCquc7koPqtgj7v0lwHX,1999,0.695,0.945,10,-6.165,0,0.0418,0.00341,0.0727,0.103,0.84,125.013
10006,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",5PMKzsUsTpZZGsCcJBuhP2,1999,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032
10007,If You Had My Love,3x4yV0hW5Ve3TKhFkXSqFn,1999,0.68,0.625,11,-7.0,0,0.0353,0.0645,5.81e-05,0.109,0.814,94.02
10008,Smooth (feat. Rob Thomas),2pX4FpOgwItRVPPUFdRcxA,1999,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996
10009,Sometimes,1UI0l2L66HJ9AtoEOlHzv4,1999,0.745,0.742,10,-5.693,1,0.0259,0.42,0.0,0.102,0.806,95.996
10010,So Anxious,2zbjlcLi1VQWqDNYdhyx1l,1999,0.733,0.395,6,-11.959,0,0.0366,0.279,2.37e-06,0.468,0.661,96.085
10011,The Way You Love Me,6vgN6KGstss0GnBbKlMNK9,1999,0.627,0.716,2,-7.175,1,0.0352,0.127,0.0,0.0344,0.734,101.99
10012,Duel of the Fates,1ghlpxVfPbFH2jenrv9vVw,1999,0.471,0.411,2,-15.755,1,0.041,0.733,0.853,0.28,0.282,79.986
10013,Canned Heat,0RWqE2ZaulvnN1i40qIhDh,1999,0.7,0.865,9,-5.827,0,0.133,0.0136,7.56e-05,0.0718,0.78,128.04
10014,Thank You,751gBcu62kORDelX7FV0mM,1999,0.722,0.595,1,-9.928,0,0.0415,0.284,0.00054,0.0694,0.738,79.981
10015,(You Drive Me) Crazy,1DSJNBNhGZCigg9ll5VeZv,1999,0.748,0.939,0,-4.288,0,0.0341,0.0534,0.0,0.32,0.96,104.001
10016,My Best Friend,5BeY2wY4rGFD1Q3aXO83Bv,1999,0.444,0.484,9,-8.311,1,0.0289,0.12,0.0,0.135,0.263,147.715
10017,Stellar,6ISuXA3UCPMtsyEUGUTAyn,1999,0.582,0.765,9,-6.544,1,0.0376,0.00106,0.0506,0.344,0.528,128.164
10018,Where I Wanna Be,2uZwyxrg6VPvlVsvclIfel,1999,0.664,0.396,5,-9.131,0,0.0298,0.52,0.0,0.268,0.453,102.053
10019,Bring It All to Me (feat. *NSYNC),1cjBan0t4eBk2Y5j17hdyf,1999,0.695,0.579,0,-5.066,1,0.0325,0.000479,0.0,0.0556,0.726,88.957
10020,I Don't Wanna,4h7wUvVV8Ff8UL7JqAByiL,1999,0.702,0.573,9,-5.69,0,0.0344,0.526,0.0,0.23,0.693,129.999
